id,score
59504457b922435792529248ea320943,611
1e4a92b7788d47dfa81cdbf9fe6ec42e,595
13e39c3bcd7249839d5518192a6537c1,581
10f6b1b8c92b4004a4c54e4eeff92c06,562
df639411c835476ea0181482564c7d9b,664
7c9d928893e64c03a0aa622fe2fe874b,578
3653cb0943704584a1412b907bbb090f,621
652cae46454649e482ff7d22fb454921,630
bf757da0484e4bada84054b8fb64128b,621
75ee4259771e4fae8cb2fde78f3f8115,648
734c027723ea420d84a07da9d0c628f2,597
c2ac09db92f8416f83287be2d2def737,613
c1224afdb83d4235a8f2476a735478dd,635
e5e9374487594d37a0036480ab284d68,676
cc87fc103f444e569b685626768a311b,626
52d834239b4c4488823652aa9fbffd1e,646
e6a7848aa1af44648b6bcabb471cad7e,580
932dcc5acdbe4d3db558b9ce1ea46f17,639
ae5959421337454ba8d2984d9da2b3e7,623
1d4c73411e3b45e896f4a14cab4b19ef,616
5bb4070431ca4fa0811491526acf9a75,629
c7f4a59abe6e40f7937c9ac4b76d9878,608
a199631124fe4729b57d8e884bfe6643,603
ba391d7bc9704a17862d98f026e765fd,680
0736ee0026914ac99b636954ff32cae9,619
1c7cb0e81137492fa8fc8375ec49beef,594
ab9c7e26383841a6a8010e441ac4d59b,633
fa524b3edb484c7a92676dd74ae7836c,566
2215f0c871f6496fbc5102114f205261,578
7594d185321f47b4b5846846554b9764,658
a70c0cf838584dc4bae6100fc4a526bd,646
618489cf548a4c53b739c42f967ff5c0,569
af85ad680fa849e3a75a1171aeab70c7,559
c1b6288ff517436490aa2aa2f3c06834,641
1f61654593554124affa4616f6558de6,607
91ac291cce824b2ca47b4e90e7126968,605
0d0520128cf34def8873adcf863e1c6b,573
a95c410ddd9847df8a11665932463c93,643
90dcdb0590f244b3a96950c4c0698540,610
7222664214154923a2e765f9b6b52506,635
6605dcb8b86c4fe2b65b39fe854fdce1,653
883329b88bd844f58788d12019c1c1a6,635
40014ca1b035491e82f1a41bfcbf957e,668
9915494b7793403c93bd0670d9b1d447,655
5fb255a4333640e9a0abb19ffbb5ca94,613
794b4f19c6ee44a5a854149072677651,640
af91dcaef3534612846138171c7bf21d,611
8657fcd9b7884c3485a2d900d2b8a3f4,635
807b9d06b02f4986a0210c529468dcd7,605
5af6338194984568a373d7a33c0f1d99,609
9cfa5f93b22c47ffaf6fa6fce11a84c2,654
6f29c42cd1074cf9a182d59bd7702bfa,650
321ad863f6844a1eb0c86a3b4544acf9,634
b4469eb09bcc4a66a47356b51e55334c,650
671a08ab270c4dab8f0ac0721686cb59,615
f713ae1689594aee812199e95b2dc653,592
3a2dbd5f26ea44ee9b6d9ba8864b2847,636
d88cf4a85f2649668e1d65c0bf116c53,647
6b01519d283d4b8d87d168b0dfca77a2,577
7697c536f0d14160b217430336a76390,573
0795c69492f248adbc53962eec33cef6,655
5c9e6b340614418e9dfa66f42c93e36f,614
237048e216414c14aecba2516b24c6ac,639
334b9270231643dd965b096942b03274,527
ef3775f745c349cfba901cfde2668823,647
3bb1194750fb4790be8c63783b2bbd87,544
65a83ced39224325ac2e1e8a105bd96f,622
f3fc55bd585f462daefc231b4fbdb33e,621
fc9d97de7f57459196c56cd09118a227,657
cfc8ac7f611544c59b2a5857f1b373fa,655
e391bc3b6991446b9f25f00e9bb783fd,639
91f5ac8ff1f74764a163bb2ff7cd7684,593
d1c233bf91e74b2aa47d1db8b013ea72,666
81d42645923641968a039296114d29cd,565
7582a17d5cdb4e15bfb2d3ceb16393a8,673
03a708b22f3e4b0ebfa99a1750169b67,649
85e8c15f3d594821b3d2a317c0a40fd0,612
051d203179624585b5f593879d42d24f,632
e807f290e1834100b7704d9df1626440,660
0658991ec7a3442da6cde5b023554bc3,657
728fe77b791045458ed6e6f8cd658836,623
9e52d7fb73da4ded805e38be4f314e20,606
fe3b0ae63ad34123a6d5ea8487a935b6,580
6de2cc9627e7482a811125188f09635a,615
cd230532bfca42bd82a08cb1c066b28f,560
2e0cd1535ef640b9805578f9af326ebd,638
5bd435fd783b47eab2966673d8340e18,649
aa27a9ac0bf247e2935b9cb23e2e4fd7,624
f487f921c1be4ab988111445e76341d7,650
5a37836b431e45978a68b5c816bd34fa,616
8dca10d6618446ddac988719a6672c17,636
47a6aa754a904d638ea70b93664b1081,611
65724f49f2f7470abc3cfaf2f66e720e,636
ffe4c4f9bb0c4693aa1e2a49102c42c4,635
b1a81b7487e9459889598220993c9dfc,660
a80bb67a0c1644ab87498f5c8785f1ce,617
b85e7b13148b4adf91daac65e071c502,618
1ce4c4ce30c045f2a192b7b4b9f3f458,538
8d4d1420cd334f3bb59d697b981d0fe8,633
d16674bdef244f6ea2919966426d49eb,646
9daac44dcf6440d09ecbbce7a95569ed,641
280ed04abab0400390a5b89b48612655,639
f70458384b174775884897b07b8dd19a,635
64321d14440e4d83a268077488fb2998,629
b5a62c85ab274edab946c9f3cac2d7e1,611
690bd768d4fa4895994ba11c38cd1041,636
693556952b1842918f455c92a9b4fbaf,636
a78ad248cdbb48dd98f224e342851bf8,653
b71d4d788d694de8a5eabd64a2a43b41,624
ffe2d17046c34772a8bede0393ce60d3,598
57071ecf0fce4687a48ea55c4c28b524,628
f564d325e32740a29e8c3c4d8fec849a,534
858a9b747d5844718a2bba48c5b4c041,656
b1654feca5b0408cadc2d8230109336c,675
a7013ed9cae14c1fad5089b784257c33,576
6e4b2ec02c264366bd01f165bdd41010,620
6d55c9fde284453e98b8310df4b33e03,563
c6fe2411c2074cba9a92b0b4d08c85bf,546
5b9e516894704d69a0445d1eff9a668d,608
d6f7e341324a4bc09e8045edb6c68c29,582
57232cef7c574d44b59d56104a7b6a22,626
894ae0c5327b44948996015bad6e01cb,665
3a652766ea3d4206bf6922712712445a,639
73c02d9067b4462385486007570ca524,639
de3e56d97cee451d81098c0c49ce6247,673
82ec5801b7694f92919bc9d897e6f8bd,611
5adadb708ab1499690c3a2ec85ad38ea,562
106d2051fb3c4809a3ab824c5d8e7954,624
2483eef9fe0c41ffba5c5a3c0e7d58ea,633
0ce43ac40b5549de8c5c665c9e250f22,506
a28240c0128647789f494b3feb1a28c0,655
dc0c125b61044994962bd44a70df0b63,659
f30f8a81381d40ecb916a1faac91a0ef,652
17c36c519fda4391a42700b88cdfd2d2,621
aa58623816b04d0d9beb40b293982dbd,609
2f62f0a456f04e5882a2c8f830db663c,645
721224dc5d5542fe8a732fae41362e4a,547
7e5a0e5beccc44fd84ca6da847c608e9,614
f8a19f5a455f4ba5b2ecf763323c87e9,632
892403ae3745468ea0a40e6c8cba15db,621
a1f3a9e2a92c4a498ce0831082cb862c,595
8d2448d6333c4c92add49d8de3d6f3b5,661
fa3ba31d6b7449b1b403c212046231ba,602
2fede7528aa441e783ad3d8da1c2bed4,649
bba63bd8a47b49b88f68d15417fc511d,612
d3d475a494594193b35a7b73cb1978dc,647
26ad0f60519d4359adb6fa7094a3747a,653
6aa66eb53a874f82b000138d7fd378d8,650
c135c58e5aad413c8b0b41af9c5246d1,649
452656841ed34473a05347baa4aa9186,636
e7cfa89b8caf42eb9f9bc874eabf6b8f,648
14f843086475437fb55f9631a5a46e48,556
c91e86c2ed8e4a2fabea955e78af74dd,620
21cc37940e9e412691668672527a43fe,605
955cef2247024b19827a22ab1b1ea6e8,565
77ddbaea40ab4112abdb16f72aa0d74a,616
22bd6b05a64741ddb9ac3a7990acc4f0,616
a6b58db37a254a2993ea3c750f32fe31,633
eb12ca885dab478681339fe185456942,564
cb639b93e73e448bb18904d561226f60,631
eed56be090c445f1b4a4fd3454cf1fdf,583
89bafe6e837f45c1822199a082575f73,631
94a4c0549a154ef2a18bf3cbe04cd29e,625
bc7e91c3bf7c461a817a52993e02e102,611
84696a7e705b411fa55ef70042226318,615
0e956bb94f6b44c0bfec0dfe0ae3fef0,641
2a794c89f765458290c4e6d5e440c964,597
654dfc9ba6484762ab8ed9eef7480a5d,573
f3323368263a45a4a36a0df6ee38e288,629
85397891e225406cbd746c790d94d59c,634
4828c04aa0cb46dcb8c8bb89598b8f4e,663
e6e498283fb1408a95730fb73136cf7c,607
4b7c4e2ab7d04c879abb807fdd4bf406,620
a5abbdcc78d842299d100d73b9922c05,622
6523b8f6bc7d4c8e894ffa859c3e3db1,621
e5457f31d2cd431f8d6d6ea4e398ab80,656
e048a1b370db4843acbc4b60198e9740,628
4a36d3bc5f2940ffb2b77f4c57613ace,632
1d2b492fdd4a4121b60078e9334ecd7f,651
7fac42a056804e9088110553357ccb52,629
d35f4e3d89ff44c0bd3533735a6e2cea,624
a42eb8c0a9de4bbea55020175e8f5962,628
3c211b92b44f42aa97e6143afcda3d8b,654
8d64b7aa1bd94177b04d886a624a1b32,641
3c5ab2a08aa34e49b41196be470b92bd,577
f596382ea2364f7897c52a516fbad874,534
3dabc69139954d0691cb7fe8be7b7906,622
c37066cf15764014acc2fb2994c152b3,637
e6ac1da294a048d590a7c929c60996be,595
fed5b31ffe604e8f919b159df6b1926c,568
4deb578225684c86b04adc466f0a011c,643
731f682d30f34e0db28bbb403e58b7f7,569
57a45137c49a440cb6c38660ff0c7efb,668
6d15a743e7974736833ccdf13833983e,654
9989c42d22f74659a4938668870f8cb6,522
a1447a56cc104c42bef6d36319e10e83,573
c4472c3c625c46ea8724b8404b72357d,580
d7fd47cccbf04d018a755a307a84a284,577
609cf60eae524f3a89ff03b219dc961c,638
ae3bbeb272e044f9b142b48ac3fbb22c,586
97c9010a5bcb4ae29499e639e41dc138,667
215a3111b99e47dfb699a41ee788c42e,576
d4a8c3bb263744539cdd60e709b511c4,654
5be8722da9af4be0a30f5f9506242977,597
508168d5eade402ba4face24176bd31d,558
7db5cd327f454ef4a7dc0eb27a63aca8,640
dcf93d0943984a2087e159decdad5a86,638
53698da2ee354738b47f31961f54184d,619
98ba92b4615745b3889668c787682c1c,581
07e42a4828ec44ef996d44d0e352b176,597
90a41630f57b4eaf9060f786e9b3204d,599
8ab82793b0604128b0b31aecfa1235b3,646
2d509c65374b445690d3dfaeb786b94e,588
f8941f0ced0a4c3c9657aab8a072ab48,656
06febd1c4ebd4328ac33c0e75fc7bb3e,597
871f698b11c743878497434d531df1a2,680
1333963857d64b59acbab50f58b42ccd,656
11598951a0e04377aa007d82709ac2d8,674
f63cc044ed074864805eb1329cd0bb9e,642
70e7cd35e6c14a43b8c068248ad5f154,648
64b6fddc48cb43a9931824f55464fef8,608
e897086823164463ac5e179e697e37ac,593
60266d46cae34530bb51d52207b9f60a,620
efd8d1a0c4504944ba7a6eb06eefd20a,616
2478830e3e064b36be47597a6287bb28,598
f30439b76ec343969ebb6aee51db0766,664
a4663fb2b4a54fcb89950b01344482ca,652
c5038b7942b74cdc8b0ca8e0dbcb0502,615
bdd9301838a34c0398c943ee9c4b7d0e,637
b21f25c54ae84f0ea10a3fe3c61f7514,637
f2302ad7ba63448b84e3fa7f174fb51d,623
80ebe9bc9e814495a5b65b4a7d96b613,623
b585577d846c488cb6bd7eba0d4d04a8,634
4c3ceb7736a94327a4fbce1b6ae1b157,638
009a589ed1404f63a4cc40aa077e63ac,635
d8cdefc8513647afa9bb2ea3f5150dbe,600
e3ab7b38321a4104878bb33695cbc552,607
913d0575444e40aa8bccbc946338ae93,630
58f8c8394ee146f5b06a16815ddc6ed2,676
276e6c96e76d4e9a9ebf897d32aafcfa,617
4629ece271b146cabd670611e2d17f1a,652
7ea543853f28401091bee145208c6429,519
8d91c5feae0e412dac48261c40feec49,592
c56f720d570d4f028d0aea08ba720d28,616
43a1724717ba4a0ead7269f73f5684d8,662
1a52cc4f767e41e391ffd9238e8c081f,668
f5123b9ed3da411aa5ba257eaf6c4280,654
2c02173a95944449b80029baa2acf8e4,645
78a3724c34ba44259bd9beb619f57122,569
be5bd1665b324516813799c67108e3a8,613
958d2fc9a29f4f968b78cf8bb2248ee5,604
60fddf2ac01948bd867fa905e108ab58,651
2329c7e637a843cdbc96877248c83230,642
af07192752764f3b92163ac5a3c679f9,601
3f16b362efbe4ebda6b8bc640e8edde6,611
d3899707aec54643b7dc52c2ae5c1cc4,621
9b9d9dcc15a8451e903b2193161e9729,665
c6d058343b004ea68f2cf721a7f57333,626
74cda9bba2c04074845f981e6de8e9ef,656
160643c659384475aca726d2aab6eea0,610
349961e0599d475eb462ab7f7b673b79,666
35b9c31b7c044920b8faa61a97cbeea3,661
21756684c7144b49a63ad853752650ed,651
25bc236b80c54bc3bffef0c93144855d,643
2551b24db2f04c999e635d1ea66d55bc,510
332a44d211214dbb9648c8bc8f12f084,649
be36002e13fe4a0ab089594adb732180,605
4b93a3178f3d47258b1a8b77da00a4ad,627
6ca5161ff33f48eb980fa759c6c27adb,627
772553d54a8f45339c44f8588dcda85a,582
a5dd665f8c8a4cabb305cb9f31d539cc,640
e867c0e4160e4070bf180a4ecd0475f6,549
f87acbec3a1c42b1b38f4032484a5cad,620
0a7929193b6e482bb6d2c5293c0c8298,640
b86117e113324d81bbdae3e1bd16bb76,603
314ca8e401b843eead72299e74d484f0,651
7bdc280c826e49fda3157be02fac4b03,528
b4dad8ef521148ecb811fb010878c4d6,613
c0a53bb91aae4d7e9ebe41857f22212d,634
a0381b60497c48ca8d913b3f1323fe83,634
06a3c1285c5949b2ad595f9871e1ca71,612
55c56c7b7511405c9ae76cd245c5e857,627
817c958af3164254a43b25fb9d178cea,646
804b52ed51c94e29af073db05e1e02c4,618
cfecfedc0db14517ba0e5aaa292ade74,643
5b0463ae254f41afa370253f873beaea,548
8b92be41f5e6440384505dbabeec2d13,644
95028f109cec4e33a7348292928012cf,662
8d0056ad8d914db9b17dc76a5ba20423,642
e14e5054eb344f7fb5d5900dd4d80c2c,654
ad9cdd912a29447191edbf476f9d47b4,624
29bad6ec2b4e4706b429c69c5cbeebd9,532
ee75536fed5740b7963a7f3a4b2454ba,611
f6284a65d9bd44b48ee40c47fd89f162,640
33ccda7f6955497cb4a2dad9128ea871,628
3adcc896fefc416e95d7c4cf7d2221e2,642
c1b2ce7514b543aabebb3689466bdafd,590
92b1ec6f697b4cf0940c1ba98a7f27be,667
e67f0492bfe3488daf1ffb2571f7b347,577
819fa701a007458db763b96e16c34aae,623
baf5ad25ce6940eba6410578332c0245,572
60d2d98560ad4f66b009565def27506f,589
96fb2097338b44af8dd765b58f8c5765,589
e01b2eb9f7794da8adb1eb0dc13a4851,631
83b36b835eb948d6994582583bb03a4a,639
caab985265984ed6b88ebd12d93b5dfe,624
5352b9368870424eac78c0176640778d,614
37284594b66e4885849b11751bbedc31,652
a67ab5857e014b7abb2c1dc97394d1f8,570
fd70e66ec0b345469f491790eee88de9,610
cd48d8fe1b4d4295b64b09e1622aae51,646
7f15287681d14b7cbe1877b07157748c,627
6fadd032a4144f31857648c075b431e2,642
360a18d52c404a86b0ceda2d126bb165,632
9571832adc37425182d105369cc7db84,636
1e1b21e6e5e14e26acc2f2c80961e85d,655
995035910fd2441183a938905acbaaf8,622
b43b4ff0d7504de7a8120fa794d32be3,598
25543b7f86f24d6da8093c0308b0957b,555
bfa6cc3cf2a04f80aed57eeb4793f198,641
ddac375a4a4c4c6890638e12999ac15b,654
6ff9f5c2fe5840059901b3ecc15129b1,641
9691e7325096475e9f57d6c517dea9bf,580
cef15a078bbd4210b20baba83261734f,641
ec4e3f51ab7c4a65b3642353bd24ad11,634
e362ffa41f5d49f8849f1fa512aa80b5,627
1e8eaf095a41441cb205c938a591b082,662
ecbe6c1777514cefa03d53a62cd5e0ef,637
2fba4d1e31754ef9ba5e6c1e71d50a45,665
dabe7405fa234993a94bdc11d89c6858,658
47b4188aadc64ed5a6e8570b5010dabf,648
13ea06688d0346e19767484c78ee8579,624
48950a66158a43bd97f71a1bdaa7a046,668
0585d90572fe4a21b5aa22761392daf5,654
b66e6560a13f4f15a7f4f4e12e5bf14f,637
9e90cbc01cdb416f915c805c612fc50e,656
0d7d7822ce344e56a867290236d07ae3,576
66f7956a8dda44d3a71cfda26ec72af9,619
e62b8f043bdf464b99a63149ff5c432d,651
0b4b7f9997b44e438adc3647fd1caabc,664
e83b490880ec4046aa42b9e6a213a855,588
4e5fa709031949439867316e759303ab,619
78386a8918ca412bbd07756b40fb4d69,642
4bd0bf4de0e246d18c7840224e5d4869,658
6c7379c2b6af4bbf9cafb629c7a0ba0f,656
d2926783c5d3457ebfdccc4c918ff2ab,631
3dec176f988f459ba5257cc14833468e,640
4d8238d58a644876a391bc36d965f3d7,672
8cbc4070797547808a926677ac75b442,635
4b2a875adaec48579a7b975dfe585056,521
9b8ee3d8e1544ac0a1b858464b84c7b7,624
c4a02176b8ce44cbbd6d6360bd58b04f,613
2be40d79e04041cd9b2b8071ef0951f3,591
86ec1591eec44617936a32106276237e,566
b1300be0760a43b79fc01a2751e5ccb2,630
5c864723c3bf47acaa767c6de5218050,652
d706f64a116f48a0baab2d29868c183f,644
5656a7b4bb9644d2b53585c8e8b567ac,632
50e1fed5fa0044fdb709275625186e99,606
6e57afddfb1e40169bcba6e46f23e7d1,582
296cd001f4d34a79853dd33b914ea560,652
d057f641911149d7b3bb97f18d043194,605
f051c04f0c434f23aa909a0fac10fce2,574
e7274750e715405dabf1277c27381176,661
28f1f2196a6543be887fa4459a9c84f3,633
fe330a0c1953477ca80863075072a6af,594
2f12c5aefc184cafac23e5d8e24966e8,643
8727f7d609e946b6b4889a5b3832b60c,543
c60f0a84bbe84c8ca61b3d422d2ea79f,621
f0f9f24a7fc84d9b98d0c3ddfdb8bae5,641
2cfc700fe20941fca0c64686b4e06976,598
a88e71844222499794daaeefa1e02e00,614
60858a49cad84a46ba9e92514822b7c1,545
57864e2d309a425b89c50b81d226a877,644
002da21f9568414d9df1878bb48a895f,613
2a67d895a4844af28262c7ef9169f1ce,635
05bb1c1674f0443ca2b77f5ce7447ae7,546
847f99395efc4e37a063250880cc2975,573
7de480dae2da4f119f746fbfadc9e45f,577
9c231b6fc15f426da64fc73eded872a5,624
79524875af05471e97b5bc8bbf218bfa,603
2b834a0c89894aa1b99aed196231a0f6,580
a6e1ba332b60442b9cd8c008f045d03a,644
87dcdf3f7b504844b3d4ea21724b35a6,650
cbf92d0c762c4fdf8d9ab08368e0e3d7,628
c2f48beb77d24477a7567fa22fe1aba0,647
71a63cd385ee4c66a802f233a13d9178,656
4fb2909258ee456a99f610d503ca975a,662
7ef4fda991ac4842a62604ebe2adc5a5,630
9e8bf4b1920d431195db60c923cd9dd0,566
8b3cf1b5d26f43de9a86a91f2a730073,596
7e82475b26e44624aa37146f5887864f,652
38d209b2bb9647a3a1af669d14d01511,570
532aedcf5d0041d1be2257fe4f7c96f2,646
a5e6257f09d44d709176a11c2df27d4a,538
11e7e1d6403f42f4976305f7d343c572,668
01092d8bf38a4256a86b9e2fae17075f,614
89228adbed364f98a97734b2d52f9002,633
df434b077e184fc2bdaf01ff5ccb4e18,661
e44dac7273c047ceb5266bdf17c44dca,598
c1848056542d4bc1aa64c51e712446e0,628
3af583ac839c444c9876213583b22f1a,614
b2efc057cdb844d19080f3d064002fe1,668
080eadb5ddc1450a9a14d1eb5dc6916c,670
d2bbf849b4f4483aa7a35a4208795548,651
93ec93bed3fb4ce3b21c1be0850b498a,650
811192b72f034ff2aea1cced732cee97,640
f30add81e0ea44aabee01ec7f30fba09,589
83abb8e903aa4ca3b78bf40d62809b1e,560
2cc32d9d4e334dc580c5d7e03042d214,658
d82a13e802a14a378d279f114fcdb861,535
b2ab8e784a844f26aad4e5c49f3700fe,618
8e73f6392fdd4286bd1041dc83136873,648
830ab9a4ba7b499d81d9498412f95600,640
c0cc56b13bf44434a0873d9f8138df0b,640
d5fc321500c04e1dbd837adcba6abfdd,625
4542f305402a4b8b8e32d0c601077124,631
bd9186f1dc124079b6dbd18a39e00949,655
21cda06da973415b934f91ad7e72aba0,625
144203a2b101476ebb23a053d3842095,647
9d18346e55e942d3b1afcdd4d3abb7af,644
95f2d7afa9e74022a11b22096bbaa8cb,668
d995e989ba754064b4fbff624655d226,621
2cb4126646f74f369c43330f94a5b701,659
a867b31d7fda4b51a2652810f2b4fb85,620
f6b542a4bfbb475cb18e81540f63f7d6,625
71de3ed86a7b4a718f63aae840d8b229,655
ba4ae59d1e6a480e9dcc2b16dc984a1f,612
81b9323b0b7e4ea181f296145c85b7b0,558
7cfbbdac3dfa42e4970132c17b484b1a,553
31a75ad2e05647af93e3c1923397b57c,576
fa34cfe9ebde41c9b69d64ffe586d29c,652
d0385072331d4440881772ebe27c0e1c,593
8ef8a5aade7a4519811a57dc84e86048,623
12b654379ba9412a95350fe517c5b671,608
a96e5e300d26465eacdaeab17901eba6,497
5083271d98484e3c8ea3accfda5c27c6,579
d16978c15bd745f199d009f80def2a37,644
23bd42dcacaf47cd8d64aa320fd3e70b,639
f79861c460a848da8e9a2021707adbf3,639
6102a49fd1d44c09bc49e6b38307889f,602
2ca61441c4414c71801e23fa7be5ca29,577
8f4963d2dcbf4ff69ca8b13d8d1dd972,648
30319e9af59548d5ac472785c4c92fd3,579
397631ebcf3545cc8a19c57ce46e51f8,570
d2db2ca644b44562ab20c6c5722aeeaf,658
4f9b9048fd40477e93c999aedf9e25e0,656
7bf15a04a54d4e19b09f2ddf0fae697d,633
d2a38fb01c0d4b57bb3280d86c3affa2,604
994a675abf1e4dd79441869f1f9f20cc,553
196ad3bcb8e547d0b919a1309a5e8cf4,563
80f5f48fa9db4ef8ba1173c8aa4f2e19,663
a8283be6fe5f4ab785bcb72c145a9ced,655
08fa963125534ce482dbcd0f78205223,618
67eb2d136f3141a2bbc7473f762735ec,563
04eb1d9deeab4d6983867a5df9b54ab1,630
631bf7857e1c43adb6a868298aa39476,602
b74a7cd8f3194ea9ba53f717ae571917,601
18b077c9632748199ffa5307b52873d9,653
028060fed11c40ad959e33863afd7eba,602
79f029f9f4ad48378e4ec9a753e179fe,640
b3bad5da0cfb43839a4e833ecde9b2e2,624
491cf84b071e4937a2ff4514166df466,597
76d3f7b690c643e5a75a589e784b03dc,652
411b545079154a8380074ce9dd3942b0,533
48747e6adc8041d2ba414f95bcc4f72d,654
9cd237d8a906437cb0dc00b866f3cd38,679
fdf2b99ed1b44e1dac21f4ea50433f84,650
50543aa365e547d395b16305d209b281,611
d4be6fefef644a6faf3388e6c510b976,627
655df49b124e4eabb71d9ea11c78218a,630
3ae24dadec844fe98d14f09c0a7168ce,634
794292dbb7d1452fac3dbab74852ae3c,642
630c9e5e38834d4ea779062f18134d8c,586
4707069310444af987125d5767076bbb,557
42db2cc84bd7455db5a82df5917597b1,620
4c9bf47e5c924e72acef09de0d44839a,668
25d19f677d344677b637bd938cae3b25,621
b47682cefbe743db8b490ed0ffa9ab2c,640
159ec235d4ed40479c947fe9f8487be4,656
5b9a469ef97944cdaf8cbdcff9077740,625
f341e3b44f3e4c2a905a2726c0f181e7,575
4d0ef121921b43dfb1594e4da16b3817,536
88627dfe86fc47b29afe84be7e2b4243,604
f748d78c645a47efbda82f5f39c60725,614
c384cadabe234f4db5089102a6b64eb8,614
75211aa8780c40eeb48c07a8e0f0fa43,641
7da9e7678d9044e9acbb14ead04aeb1a,643
aeeb328764bd4be69ac8b91fd007bfb3,666
41823fad57784a47abb65201015c8e15,654
71bcc483c89a4700a9f29d941ee4c108,668
f513237d2f894b52975246cf5686e271,621
bcf4732e71614c91aa87dc9078716a3a,596
e93eacc57af64fcf8fe735909405dc4a,632
caa500e6c55b4b9f9ead6d1af8bcf0db,593
6dc0853c017f43448db0bd36fc7123e2,611
7c1692be36444a44b9ff08173344cc95,638
322bd03f3a7f4775bfa3f9668d430fab,544
6f4b5d9c50fd4d0e9d794e853238cc10,612
8b2332d8fed8421aa68e89e834f4fa83,615
52b59a455b5c47778be7540df2c3acd4,571
d93f77f38bbc4f17bd4578aed5cca5bb,635
0bb51b1d45ad45d695619ea6242978ea,688
75a04abd451f47a2b23480662ec8bbd2,635
6e0687f9bf0744fbac542769c66bcaef,575
8522036d1c454f66be506cb5eef16ecc,613
022dc93ae547472fb90bcd1987a09b2a,648
8afe3024b5bc4674a8920615ce3fc7b3,641
2be6a7227f714805b16d3b217e5077d5,601
f8d0ed5d10de41e2994436a2ee9cce7b,644
e3497ef68b464598a539866949ae23e9,632
e4db06fd43c14f1bab9733733988ec53,668
ccdbc2a7356c423c8f7b81fd439911d5,621
f42aeba730ca45879c67862a864e4d26,591
2c3161b6ac3f4767b03fa580f7c8597f,614
d53874d274064f23ba3b0f333db0075d,557
677c9e924a4543cebb6e3e6787c5ac48,571
935e48e537e24f8f9921bac8b771af15,546
870aef9f045d418485bcdca237365af9,568
591ed39854df4ee8bd168fce2556d6d4,616
8d410ca756c341f3b51b78783da613b0,661
80dab1bceeaa47558841a6d8e8c2205d,647
50b3da02408c4686bb3478f99a6868ef,636
147b4504513a45ed953faf9d710a95c2,639
bd344e7ff6ee41a3b0b5ad31e3cf5085,623
ad8eff0bbc694f879c197520fefbec41,599
2eec0ec58c05419e82ea3a64f2b538d4,586
24b46c2d55864f3eb84eca0c1a3326d0,673
81a41cef86ff4ca5b40d71683ab8e247,611
e959fc16bc1c49189a33aa3559350bfb,651
42a4325a15aa4b00a9fab5c10147a54b,644
ac3f745ea89e47d8ad293203cbd7a854,634
91d63339767b46f5a10cfc232e8ed233,602
8cf36ba93aa44cbea6ccac807d4509c1,620
208981faf79944ecb5ad41ea23c7b314,626
b29b6d8bf3ba4a499baf16a1370757e0,562
13da09aab5a0456fb775781b1d4cd189,605
3e4bd0c7acf949fdb20cfcade0f35d74,621
f8624099be8b49ceb929fcaddf3e1e87,623
5368f3b83cdd40ecb602667fd0df7b87,625
41897ffdbebc4e409856a8e1a9bb991f,634
ca25fdb93c0243a4b93ec2714314b1a1,660
8ebe70e8917642728a709620bf9dcf29,653
dd903946690a4c0fbeedd9c560741313,636
7b473b9437cf4db28c2ecfc89b975b61,642
66acdc4cc2cc4ac28c02418022dfba51,658
85320dab1a224693b32fc34b9c6ff3a9,555
f66ff08207b64c96b926c1a407c62835,642
342427374aec4ba8aa5519bdb9155f37,641
be968a5ed61b4d39a21039696b9e5624,589
852004023173460094a778637acee49a,544
c530d5fdc8cb49dfae9f2afeb788c3f3,584
5cd5b5dfc1f843aa9bac74409c9164a9,596
ce0628b39e664c7db98cad51635e30ba,582
ec1914cbaf644c31b6e54fad7df8182d,567
e0666b6866474a38b622ebdbb65c1525,645
20ddc11d2719420484160051cf4410cf,680
f86338bce125434cacc0f6f7bf0c5a39,646
366ba00509ae448da0b11ca4d09e088a,582
92740d4a12cf4ad9bf92d110274cd3db,611
6eb0e2bb02ea4cfeb60d833fe36edfa3,625
795fe6d529874032844849a96e5fdaa9,619
45b17faec5e24427a8d2da3b33af0068,632
e52c777d6a14483ebbdf5cac3c20e840,616
edeb43907a3e41b3849675bb0538a100,579
020a5bbb10b74a1993df55fa919c97e5,621
79e5dedcb9554364bfb26365278b559e,599
2f2633f43664473e937e41ffb20cb6f8,664
1d5577a34da8401f95da7a92fd8e73df,637
b3abe9a68d094316ab5b63642a1cc566,625
3fe15d208ef545dfacaa623914dd9798,640
37e2934a330042a0a19648d359e03d50,634
3c4702e7f8df4a04b3ac693ea3ef2205,620
3fefc55ec422480a9c00dbd121db8542,677
2b5fd5e01fe6434facda99398b4e3ca0,659
a0f4f998d7d441cc97f5525ba6a2f548,632
ee0146508ea54d8f891f3a66914ee31c,568
54822eb1d6af4d938c170040c437986a,635
20eb7900381d47e287de5e985926a15c,627
bc77cd87c79f48c0927e183c757bd2d3,627
ed8dc3a63f914e68abe7e856d0c98883,638
371ada96222144b9848e3f706884f71e,646
2fa6088ebdc04a78a1fe2405447b382b,619
2f183e1e07ce4096b75e204242fc4bf5,620
ad0160428f10405ebdf546d94199b703,648
fb54d10fe64b418fb5579105a2aa4807,659
c40c6fe254bf4620aced7c7e8297b2da,651
4fa08230bd6248ffacd57ea47652d45e,627
